repo_url,commit_hash,message,has_to_be_caught,caught
https://github.com/euler-xyz/ethereum-vault-connector,5744dde69cf99132bfaf85b37fed4305a89e3eb0,chore: set to view,False,False
https://github.com/ubiquity/ubiquity-dollar,ceb92c98281f9b33995b7e0d0d602bd7ad92552f,test: fix test,False,False
https://github.com/pangolindex/exchange-contracts,f5211a557544595a2f6efff039a902973e65a759,use assembly for efficiency,False,False
https://github.com/Dinosaur-eggs/core,7cbb34bbdabce2986c7bc6913f71e907f047091e,use wbnb for royalties,False,False
https://github.com/ubiquity/ubiquity-dollar,5c83715462110311895448779ed33a3e9364ab81,"fix: unneeded overrides

removed unneeded overrides",False,False
https://github.com/ubiquity/ubiquity-dollar,ebe1b48932433d0368141b2de14cb24551426cf4,chore(diamond): adapt UI,False,False
https://github.com/ubiquity/ubiquity-dollar,96eb572d3a1f25f0958073aed732c6a78712312f,refactor: remove gov shorthand from role names,False,False
https://github.com/fei-protocol/tribe-turbo,07e9f2bb59cfad326d63991c9ddf54c1bc06f187,✨ MVP,False,False
https://github.com/ubiquity/ubiquity-dollar,e83a31472f3f3098040e7ad27c9bfb2623ec239e,fix(name): renaming based on comments,False,False
https://github.com/ubiquity/ubiquity-dollar,90aad9e734206795b243299eb94bd738a9ae2c6b,feat: decrement storage hash,False,False
https://github.com/fei-protocol/tribe-turbo,f4f69b822a77a8c16ba1cbbf562c77797f34f2fc,✅ More tests & fixes,False,False
https://github.com/pangolindex/exchange-contracts,3094b66eef8571bb9ba3872a33e7367f78508106,add Pango Chef (DRAFT),False,False
https://github.com/euler-xyz/ethereum-vault-connector,d101ee00c7b4a35549ebb2c7042d2461c98a1b7b,allow checkAccountStatus to modify state,False,False
https://github.com/ubiquity/ubiquity-dollar,f7b5dce9362156092d61ec642aaed02bf6b7c6f5,fix: mock contracts,False,False
https://github.com/ensdomains/ethregistrar,1201b53ffba3138ac37a6f680e543ad0b8c5c441,Migration contract for .eth registrar,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,69c835a6d897e09bd8deba71d2bbc8f8dda764ea,Add check head of location and regional manager is in referral tree and not the genesis user,False,False
https://github.com/ubiquity/ubiquity-dollar,acbcb6c73db5f33376a6cc9415065df0ea6355bb,Fix block number checking.,False,False
https://github.com/ubiquity/ubiquity-dollar,c8b51392945429ad95b02fdc3c3bdc05d60825c1,feat(diamond): rename nft,False,False
https://github.com/fei-protocol/tribe-turbo,f9790c3ad499fb1270e68a9877e4141b15ffad8f,✨ Sip (claim fees),False,False
https://github.com/ubiquity/ubiquity-dollar,39962c572c4758b0d1a264da06991015d34a4c21,build: add mainnet migration,False,False
https://github.com/ubiquity/ubiquity-dollar,e187a79d28c7433ee128112df70f692932219e2e,upgrade solidity version,False,False
https://github.com/euler-xyz/ethereum-vault-connector,2834114616dafa7f655eea6c7051d40acbf0d470,feat: move the set stamp initialization logic to the library,False,False
https://github.com/ubiquity/ubiquity-dollar,0ddca52dd0ed4a486643d10ba0e74e75b8b21dc1,Fix error message.,False,False
https://github.com/euler-xyz/ethereum-vault-connector,da7ce8c8178f23c4d24c3f38f0f0f2d09b9252a8,getExecutionContext rework,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,60635784ebe9e96f6efb42770d47911198ab5097,rename Tiktoken to SmartLP,False,False
https://github.com/ensdomains/ethregistrar,a42584fb7b7b5425b4a32a362709a4ed6a1ce8fa,Don't do subdomain registrar migration if there is no old subdomain registrar,False,False
https://github.com/ubiquity/ubiquity-dollar,5c0c65a7ccac9cd829e7b84e2b442466128d754d,build: updating tests,False,False
https://github.com/Dinosaur-eggs/core,d2d9e6c2ec2966fa807e6cbe03aab9b12534decb,tips fee transfer fix,False,False
https://github.com/flashliquidity/flashliquidity-arbiter,5b31ec8c6ffde4832ccf28e760d44fe57143e15a,chore: use PremiumReport schema for Chainlink data streams,False,False
https://github.com/pangolindex/exchange-contracts,ec1838dcb5ca0a8856b6332a746ae2f5dc3f9314,simplify logic,False,False
https://github.com/ubiquity/ubiquity-dollar,0d6e02287812f0c68cbc6eb5ff56b5fd0690aafb,fix: pr review easy adjustments,False,False
https://github.com/ubiquity/ubiquity-dollar,1a31f0540b2126da1fcbd1492ae45b2c0ca85a6d,feat: bonding diamond test setup,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,23c570ac3a23027a633cc67e93967b9d813cc41a,Add prevention for multiple updates of regional manager turnover,False,False
https://github.com/ubiquity/ubiquity-dollar,6e891801df973a6613b43c899381cdd244ad3fdb,fix: fix credit redemption calc,False,False
https://github.com/flashliquidity/flashliquidity-arbiter,042ab0700ddeeec53d9679e94770190b4896d3ad,chore: remove unnecessary custom errors from BalancerV2Adapter,False,False
https://github.com/euler-xyz/ethereum-vault-connector,302646b79b6c798949638a05567af3182e9a05b4,fix: audit Open-Zeppelin N-03,False,False
https://github.com/ubiquity/ubiquity-dollar,29c2ea51786251c88bb475ae92d5e92aace15898,feat: add events,False,False
https://github.com/ubiquity/ubiquity-dollar,eadf54bb0d787d35390c3009697d35ebe9c43c36,fix: fixed unsafe external link,False,False
https://github.com/pangolindex/exchange-contracts,eb9745eb4bc0289b870eb45f46fbb8c50c8cb14d,add claimable (replacement for ownable),False,False
https://github.com/pangolindex/exchange-contracts,a56a13dd73ea97975085c6957f9a592f28ee97fe,move pool check above,False,False
https://github.com/ubiquity/ubiquity-dollar,60a1e440c56565e0bd7781f623999cdae6b83f18,"Revert ""Change Contract names to reflect Refactor""

This reverts commit a5e8435e1d52b05e1865434a3af10eda796cd38b.",False,False
https://github.com/pangolindex/exchange-contracts,12bea9a16c3426332d78eecef8ea1755c77bb0dc,Enforce anti-contract for HARVEST_ROLE,False,False
https://github.com/fei-protocol/tribe-turbo,f7368b61760a84c310b6889147a25366a46998cb,turbo admin + configurer,False,False
https://github.com/pangolindex/exchange-contracts,6a689a59dd55ed4a1be7f0f9b05df2dc088fbfce,remove unaudited contracts,False,False
https://github.com/pangolindex/exchange-contracts,d89f121de2e318931c106c0641488c4daaca9a65,remove RewarderSimple,False,False
https://github.com/euler-xyz/ethereum-vault-connector,77e1aa576f6caeb836fb12781fc3729722d31c20,fix: https://github.com/spearbit-audits/euler-vciso-review/pull/2\#pullrequestreview-1709859782,False,False
https://github.com/ubiquity/ubiquity-dollar,a9cd4a635e0c9286d306dc5bdd629f018532b277,feat: add fractional redeem collection,False,False
https://github.com/fei-protocol/tribe-turbo,878864a4e7d17070e99c22233a8c582c5afab2fd,comments,False,False
https://github.com/ensdomains/ethregistrar,e70589ce4837bc1bdedb30af93cd7bacea3006ee,Add an owner to the ShortNameAuctionController and let it set the opensea address,False,False
https://github.com/ubiquity/ubiquity-dollar,10ee07b56dce468eb32cbd52ef65c271ca0f3786,refactor: rename IDebtRedemption to ICreditNFTManager,False,False
https://github.com/pangolindex/exchange-contracts,d36e954fa06ad9885e76a6ebd41d3ed742f381c6,try withdrawing with low-level call in emergency exit,False,False
https://github.com/pangolindex/exchange-contracts,9aacb85d0f4df103c4044766d24bbb8106b4de4e,Audit Final v2,False,False
https://github.com/pangolindex/exchange-contracts,43c6e510b0f32b1cf656c4c95c1302126d47ebb2,fix possible reentrancy exploit,True,True
https://github.com/pangolindex/exchange-contracts,b033f73def1fa550a7473c97771abb7e4db58f8c,use Ownable for RevenueDistributor,False,False
https://github.com/fei-protocol/tribe-turbo,b273cecb57de7b7f4cf39693299d175d95d26e2d,Update src/interfaces/Comptroller.sol,False,False
https://github.com/ubiquity/ubiquity-dollar,d5a0f8716b7bd082045116e77dc4ab4fb805560a,fix: env variable names,False,False
https://github.com/pangolindex/exchange-contracts,dfaadf652f3a947254d44b05b4ad28e36febf51c,fix overflow bug,True,True
https://github.com/pangolindex/exchange-contracts,831b5f941f0aa5c7cf7f4c3961bc683c40151f0d,move tokenURI construction to a separate contract,False,False
https://github.com/Dinosaur-eggs/core,63e0640be2a3970938e94bd7cf078149fc475388,Distribute all balances by default,False,False
https://github.com/ubiquity/ubiquity-dollar,6ec6605feaea30c11b96ba65e64559c602561949,Update LibAppStorage.sol,False,False
https://github.com/pangolindex/exchange-contracts,fe265657030dc56ea867df733d230de7d1a53dbb,fix spelling,False,False
https://github.com/ubiquity/ubiquity-dollar,1080ba134bba49e0d74cf03fdb934da5dc442eac,test: remove LP.t.sol,False,False
https://github.com/ubiquity/ubiquity-dollar,8b39561bdf8dbb08c0ea634e6e797bc1756f69da,remove duplication,False,False
https://github.com/ubiquity/ubiquity-dollar,18f62122842e44e5146b110a5fc2cef0ec824cb5,fix: fixed the error causing by its conflict with openzeppelin-contracts's ERC721.sol,False,False
https://github.com/Dinosaur-eggs/core,db1136ddd367cb66af0cbefbe5e6050b53f1d982,up,False,False
https://github.com/pangolindex/exchange-contracts,b526bf03bb8ca66601ba76644e233939295ddc7b,use custom erc721 + remove reserves,False,False
https://github.com/ubiquity/ubiquity-dollar,498c07dcb9810eb806f079a170b09a5d4b2f5563,Make manager private immutable,False,False
https://github.com/ubiquity/ubiquity-dollar,236af92ddb1f0d8ad90924dfa1594e18a50792f7,fix: resolve conflicts,False,False
https://github.com/Dinosaur-eggs/core,6d692cce35e170349e63e62bca072f1f06f075d6,burn bug fix,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,8bb2437da4c328a085c4de1b1efea8ecc6d73bb8,Fix requires,False,False
https://github.com/pangolindex/exchange-contracts,9cf26df778ea1101782814debf0f76df67891f06,update allocation vester contract,False,False
https://github.com/ubiquity/ubiquity-dollar,056a717bead25f493ad4563498c7f8dad21c70f1,"chore: setting `burnFrom` virtual, each contract should implement it",False,False
https://github.com/fei-protocol/tribe-turbo,57c5a45eb2fc2c277c794c1fd44fea98813c9cf8,feat: framework,False,False
https://github.com/ubiquity/ubiquity-dollar,c3a1eb75a3a99c8a153dbb31f919c7611ccfd2f7,"Revert ""Revert ""Change Contract names to reflect Refactor""""

This reverts commit 5d4813f9bca77aa2e9c8a078eb63dc7b63840c2c.",False,False
https://github.com/ubiquity/ubiquity-dollar,1b67bede6607ac53ec500dc8450f67a4a75fd2a6,missing tests,False,False
https://github.com/ubiquity/ubiquity-dollar,6d1f8248a7115b11e9d97f228ac17100ac41708d,feat: version upgrade,False,False
https://github.com/flashliquidity/flashliquidity-arbiter,f987f056b310a50cf372f55276a1fb0e8714f95c,chore: rename NewDexAdapter event to DexAdapterAdded,False,False
https://github.com/fei-protocol/tribe-turbo,103779572fd24c56a87dac00f72eb974d8d0f4ef,🐛 Slurp after accounting in boost,False,False
https://github.com/euler-xyz/ethereum-vault-connector,0f34fcbf6d2b07b996404a346110f4b7f1bb2b65,fix: cantina 102,False,False
https://github.com/euler-xyz/ethereum-vault-connector,3686aea9ada405b85833febf103c65c622499e27,feat: add _msgSenderOnlyEVCAccount,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,48effceed51d79f056f609ef49f36a40108e2ac0,"Add balance check on remove liquidity, update claim rewards NBU calculations",False,False
https://github.com/pangolindex/exchange-contracts,31ee945cb549ab38138020f55156267dd0e47d71,Proposed v2,False,False
https://github.com/ubiquity/ubiquity-dollar,4f0ac41db7b4435e0bbc59f0d242b23f22841c01,fix: parameter list,False,False
https://github.com/euler-xyz/ethereum-vault-connector,20c441323211256ab35d896991dc82c18abcbfc5,removed unnecessary unchecked blocks,False,False
https://github.com/ubiquity/ubiquity-dollar,54fa9bec81b9bc8b36240489e053ff3a21610dee,refactor: remove token symbols in CreditNFTManager,False,False
https://github.com/ubiquity/ubiquity-dollar,fafeb6f64258827ff70e326bed607acb530dbde7,Remove unnecessary files,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,ed1ed54c1dee87153bae17c55a0ea2244b7fe3ce,Implement auditor fixes,False,False
https://github.com/ubiquity/ubiquity-dollar,77f8dcd8b0efc0947845642a485859ae7230adfd,Refactors,False,False
https://github.com/ubiquity/ubiquity-dollar,69fd90b32a22d7d052b9bf14f6eecc1cb746d36b,fix(deploy): fix build,False,False
https://github.com/ubiquity/ubiquity-dollar,13d0ff7374f9260cd622129520e49d01667c3b6c,fix: unit test and logging option,False,False
https://github.com/pangolindex/exchange-contracts,5048b0967966abad357071365688b021c0846c0e,add voting,False,False
https://github.com/hookart/protocol,d5fdfd7f63a5d40f3f7978c3fb0f7943b2a29219,dev -> live,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,592b8ad714caa46ce22ee6bcab667bffc2994f16,UPDATE | Smartcontract,False,False
https://github.com/fei-protocol/tribe-turbo,65201bdafdc68598ee0ea58403e5a918413721ab,slurpAndLess,False,False
https://github.com/euler-xyz/ethereum-vault-connector,afdb1f675feeb82186d29c255cf2206bfaec3a3b,"fix: https://github.com/spearbit-audits/euler-vciso-review/pull/1\#pullrequestreview-1708604469, slight reorg",False,False
https://github.com/nimbusplatformorg/nim-smartcontract,0dc59312e431c0dd537f785913cbcc58180167a4,refacor code,False,False
https://github.com/ubiquity/ubiquity-dollar,4f62623f74f4ce5928b6f0716de1951f88b4b878,fix: slither errors,False,False
https://github.com/ubiquity/ubiquity-dollar,b95af7aafc3ac5030a144617532553f5c8ff83b3,Test constructor.,False,False
https://github.com/ubiquity/ubiquity-dollar,3a0ce1df66461280e7845af4f4a2b73987b9b915,feat: metapool migration script,False,False
https://github.com/flashliquidity/flashliquidity-arbiter,ed6e46858756464a40760d2b5ba35cbb8fef13a8,feat: add amountOut return value to adapters swap function,False,False
https://github.com/pangolindex/exchange-contracts,4fb63a2084b6c4b35b07cd7190b0035b4ad8694b,Avoid modifying slippage,False,False
https://github.com/pangolindex/exchange-contracts,1076d4c03d181f25d70d1dc4f21f2a9ff6e1d644,move _earned function below,False,False
https://github.com/ubiquity/ubiquity-dollar,7ca60e3979809b1e642824354f708281efa62439,Initialize all state variables in constructor.,False,False
https://github.com/euler-xyz/ethereum-vault-connector,16c174597ab3195495dd4bcc76e1ce665ae52572,feat: EVCUtil add _haveCommonOwner and _getAddressPrefix functions,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,6e57eafcdc7b9a08ccb0369bf135a69ce4680be5,Add BSC contracts,False,False
https://github.com/euler-xyz/ethereum-vault-connector,13f51292cb094f09b503ac7583198c2b89aa2473,increase number of elements in sets,False,False
https://github.com/pangolindex/exchange-contracts,c5dd80f8efef048ec9606dd8af2607b86341e915,update team alloc vester,False,False
https://github.com/euler-xyz/ethereum-vault-connector,8d63da179a698be7480bb0b0b9aa6ca81f0d63b0,example vault optimization,False,False
https://github.com/euler-xyz/ethereum-vault-connector,e7aec901ea26b1fdd1d6c4237b74d69c06318c09,"removed operator installation through permits, added ability to execute arbitrary signed payload on behalf of the user",False,False
https://github.com/pangolindex/exchange-contracts,b805a8af03cbeb875c028ceaa80ccca0f2f5addf,Handle reflexive tokens via recoverLP(),False,False
https://github.com/ubiquity/ubiquity-dollar,e8d1d6f54d1a3487d407b1dd517a68072b34426e,feat: style changes,False,False
https://github.com/hookart/protocol,800556e48d166fc6be921e88f3b0e7b9b504e4a4,"Resolve L-03 (#60)

* Resolve L-03

* limit upgrader role

* Fix tests

Co-authored-by: Regynald Augustin <github@regynald.com>",False,False
https://github.com/ubiquity/ubiquity-dollar,a48a49633d5f7f7d49987491c322be29b95f28e1,Fix UbiquityDollarManager setup.,False,False
https://github.com/ubiquity/ubiquity-dollar,d80056425d31fff873c761a6a9cb1672c1352912,feat: updated tests,False,False
https://github.com/ubiquity/ubiquity-dollar,412458b6720af26fad649a14c6f880e9cb844224,feat: bonding curve draft,False,False
https://github.com/ubiquity/ubiquity-dollar,ce9e3ad76209f211cb3de5abfb918d5cb07638aa,finalize,False,False
https://github.com/ubiquity/ubiquity-dollar,8dad4ae1ada28fc616f95a1df7d3ef4ad65a2769,build: adding tests,False,False
https://github.com/Dinosaur-eggs/core,22fbc2a66b91ad74f760cb22f4a8aaac2756da7c,up,False,False
https://github.com/ubiquity/ubiquity-dollar,8b3bfb15b8e465bcf313b668b0ead7c451e9e97b,feat: add fractional redeems,False,False
https://github.com/pangolindex/exchange-contracts,c580d588bef6c8b8daf4bc638aa6963edc23f23f,update readme,False,False
https://github.com/ubiquity/ubiquity-dollar,96a88b0f2054cc585493c82356a831c0ac637671,Improve doxygen.,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,45e378f15ce72881dd370a119b1b46a86c3257e4,Update Contracts,False,False
https://github.com/ubiquity/ubiquity-dollar,a5e8435e1d52b05e1865434a3af10eda796cd38b,Change Contract names to reflect Refactor,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,51f7b814075d25e230d8b2fe0f94158e84d08e4a,Update vesting type,False,False
https://github.com/ubiquity/ubiquity-dollar,11fa659e04eea64202e54e72d0e6f3533ed54b96,feat(diamond): remove duplicate,False,False
https://github.com/ubiquity/ubiquity-dollar,986b3a1c758abebe561e1fed24ce711fe71466d6,feat: devlopment deploy twap fix,False,False
https://github.com/pangolindex/exchange-contracts,0aad56356031122f358358b9f84de2f52ee97cd4,"two important fixes

- ensure totalWeight can never be 0
- ensure rewards are not wasted when staking first time",False,False
https://github.com/ubiquity/ubiquity-dollar,478e4df89fe9082e0a106c6e874fc01e5b910be5,test: add testRedeemDollar_FuzzRedemptionDelayBlocks,False,False
https://github.com/ubiquity/ubiquity-dollar,9814b5027cbaf5e3cc262ecf006f3d3b643c68bd,test: upgrade to facet,False,False
https://github.com/ubiquity/ubiquity-dollar,2fb7eb15e4b33c33dffaaeb8108f7ae5cf181275,upgrade solidity version,False,False
https://github.com/hamdiallam/Solidity-RLP,a4f9d7c2a69edebc85126d9743c1b0ed6980b9d8,address strictly 20 bytes. uints capped at 32 byte length,False,False
https://github.com/euler-xyz/ethereum-vault-connector,5ba0bc1e63e5d02c8955ee5dd5b5c8e47987e615,feat: store last account status check timestamp,False,False
https://github.com/ensdomains/ethregistrar,1cd687b103df135d60fa81d96579fe477c747cbf,Use xor and make constants private,False,False
https://github.com/ubiquity/ubiquity-dollar,e445b85359d7a9363f2105a565e812aedcb8d384,refactor: remove MockIncentive,False,False
https://github.com/ubiquity/ubiquity-dollar,a54d8041903ee323d428198c9a1eb55021185abc,feat: solidity scripting devlopment deploy,False,False
https://github.com/fei-protocol/tribe-turbo,b15f9b90d2e8f5fc93a5de5b516e65248e8ae6b5,mainnet deploy,False,False
https://github.com/Dinosaur-eggs/core,cdc8ca74871ad47ff312091c9298098f39aaffef,lp fix,False,False
https://github.com/euler-xyz/ethereum-vault-connector,3c779377ef1f228d1d9b2912b2a00087e5d42546,improve the mechanism of ignoring account status checks,False,False
https://github.com/euler-xyz/ethereum-vault-connector,215cf5e638dd6e2e96fb2f17b38d07c6bccc147e,rename CVP to CVC,False,False
https://github.com/euler-xyz/ethereum-vault-connector,25585ae00f32911b62dda393e1c9021ee8f06d9f,fix: typo,False,False
https://github.com/ubiquity/ubiquity-dollar,279dfa04883b7a417488f1d31d260f142377fd47,refactor(DiamondTestSetup): rename IOwnershipFacet to ownershipFacet,False,False
https://github.com/fei-protocol/tribe-turbo,4050e384a8ab8b603dfaece79b6a3d13ed68e6ff,✨ Custodians,False,False
https://github.com/ubiquity/ubiquity-dollar,70ba9760f97b4f1738ae4eed441f288ac6e51ef8,feat(lusd): add test,False,False
https://github.com/pangolindex/exchange-contracts,4574883de983b96957344436d5d194fb565b6588,disable emergency exit when there is no balance,False,False
https://github.com/Dinosaur-eggs/core,42403c2b419dcf25d0904c6f5d1d99e90c52bc14,add batchAnySwapAll,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,27b30f55af22ccfbeb09d3b4f9f315305c6394c1,Delete NbuTokenExchanger.sol,False,False
https://github.com/fei-protocol/tribe-turbo,a14cf9ca2abea2377cdc06860c8d0d9aca61f734,💥 Don't call slurp in boost/less,False,False
https://github.com/euler-xyz/ethereum-vault-connector,6e090b6bd26b8dcb8ad13c48b875f7dd979fb7e9,tests improvement,False,False
https://github.com/euler-xyz/ethereum-vault-connector,7f51d0cb5a3a813488ffaf9c5e99e82933bf0623,fix: yAudit audit G2,False,False
https://github.com/euler-xyz/ethereum-vault-connector,f1e8132d34e28817737c763d96ce17b2dedc9c85,feat(certora): add rule for nonReentrantChecks modified functions,False,False
https://github.com/ubiquity/ubiquity-dollar,d31f21eddb2ebf42631471fd5b9fca6d2a698220,gas optimization MCV2,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,49a2d8f57cf1f5d41f1ed5515dc2383a63415dae,UPDATE | NUS contract,False,False
https://github.com/ubiquity/ubiquity-dollar,a7a1c37f13c75ccd697aed0cc7a07bd50977d08a,feat: tests for single tokens,False,False
https://github.com/euler-xyz/ethereum-vault-connector,eb66d0bf82d41a546da8ab98d16da3bbe1eea7a7,store an account owner on initial interaction of the account,False,False
https://github.com/fei-protocol/tribe-turbo,08eb08b4283491914f9c2c4478c4dfc664332551,✨ New data for boosted against collateral,False,False
https://github.com/ubiquity/ubiquity-dollar,760044fb99310c8a5b5d2e0d4defe166dbaf861a,test: fix tests,False,False
https://github.com/euler-xyz/ethereum-vault-connector,066566a547884415e0ba2a90ed105627e511f5ed,fix: audit Omniscia EVR-08M,False,False
https://github.com/ubiquity/ubiquity-dollar,06dc9f8ab3cdfbd6960d6b61f1695aafe290f6aa,complilation errors,False,False
https://github.com/euler-xyz/ethereum-vault-connector,c88553710f9b7bfa0396c7385e2556da09d2b0b8,Eliminate dead and obsolete code (#118),False,False
https://github.com/ubiquity/ubiquity-dollar,c7cddc14c1e252e39b453ecde3084fa4204d1c48,Create ERC1155Ubiquity.t.sol,False,False
https://github.com/pangolindex/exchange-contracts,3c9bed6160b0d58eb4019d6894c22bd55c0f06a2,"user rewarder hook on emergency exit.

use low level call to prevent DOS",True,False
https://github.com/ubiquity/ubiquity-dollar,29300d86a45d2ff71b12154a36634a320a0aaa92,finalize,False,False
https://github.com/ubiquity/ubiquity-dollar,6f2715ddc80946620eed4ca70ba85709f42518cf,fix: incorrect use of setStakingFormulas,False,False
https://github.com/pangolindex/exchange-contracts,c4c4c335cf7b5d1973fc1bb188886478e5aaadaf,change event to emit for all alloc changes,False,False
https://github.com/euler-xyz/ethereum-vault-connector,83c5bb91cdaa28cbd41fb2b24795a8dacefa69ee,feat: add _msgSenderOnlyEVCAccountOwner,False,False
https://github.com/hookart/protocol,e4671ac227be74a703f535604fb69b52332a8890,"set default minBidIncrement to 50 bps (#49)

* set default minBidIncrement to 50 bps

* update tests",False,False
https://github.com/euler-xyz/ethereum-vault-connector,52c2312ece461ffed8a350a4690a3fb98a8e39f6,test: make robust,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,f72f2f841c67c9edc02568db7b059a450266325b,Fix divide on zero in case there is no vestingSecondPeriod,False,False
https://github.com/ubiquity/ubiquity-dollar,d35e0281e19195b38755365afbba2e2bbf9b257e,comment test_TotalLp,False,False
https://github.com/ubiquity/ubiquity-dollar,f5e25a516674f1e19b8c20c274de6b6e50be838b,Fix path resolve issue and add a test,False,False
https://github.com/euler-xyz/ethereum-vault-connector,4701366ff0860a983dd94ec2f609702f7ef1701b,fix typo,False,False
https://github.com/ubiquity/ubiquity-dollar,d13f350123e3230715ef8272c0f66b888be197b9,"refactor: update packages/contracts/src/dollar/interfaces/ICreditNftManager.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>",False,False
https://github.com/pangolindex/exchange-contracts,386b5d3666bc0b5b73519185787b74da766efbd1,remove unnecessary statement,False,False
https://github.com/euler-xyz/ethereum-vault-connector,684c2e83eee5bdfedeb6c6ecd6dd87b3201d4d16,fix: docs,False,False
https://github.com/fei-protocol/tribe-turbo,0e01e6a4b8249ba338619e65002804075d3736bc,Update src/TurboMaster.sol,False,False
https://github.com/ubiquity/ubiquity-dollar,1c4e93d50856a45c3e8ee70445f37bbbc24b161b,chore(diamond): remove old tokens and ForDiamond add diamond getter and setter to tokens with tests,False,False
https://github.com/Dinosaur-eggs/core,ab0f13ee08811b0b7724cb8eb6b5a718ba6372d5,auto withdraw bnb,False,False
https://github.com/flashliquidity/flashliquidity-arbiter,5eec109ae5b6701aa321c16fde6d32bd0d123664,refactor: Update flashLiquidityCall callback to directly perform profit validation/transfer for better gas efficiency,False,False
https://github.com/euler-xyz/ethereum-vault-connector,60c593c645cad6371675696d25d106229e5ea851,fix: https://github.com/spearbit-audits/euler-vciso-review/pull/1\#pullrequestreview-1709973648,False,False
https://github.com/euler-xyz/ethereum-vault-connector,1eb2ea11c9f149229041eeb322c4753d5ed98fcf,fix: rename function,False,False
https://github.com/euler-xyz/ethereum-vault-connector,ca1a7582cdc1e86e2d481ed936475044fdbdc8c9,chore: use forge fmt instead of prettier,False,False
https://github.com/euler-xyz/ethereum-vault-connector,ed54a559d1ed4f4982849981a928c18c7661205c,fix(certora): comment assert statement in accountContext modifier,False,False
https://github.com/euler-xyz/ethereum-vault-connector,66771cdda7963bc5b14e57d7806e3c3fa3078930,"context extended with information whether it's controller calling into a collateral, conditional require account status checks",False,False
https://github.com/ubiquity/ubiquity-dollar,5bc784c43d7ff07d0d4cccc5d3d947fadb1a546c,"test: add diamond cut initializer tests

Both added tests verify that revert happens when facet initializer function reverts,
with and without error message.

Resolves: #838",False,False
https://github.com/ubiquity/ubiquity-dollar,44c9de7c341719274c6f1cf764d1dbb87aa0eaa5,"refactor: update packages/contracts/src/dollar/core/CreditNft.sol

Co-authored-by: アレクサンダー.eth <4975670+pavlovcik@users.noreply.github.com>",False,False
https://github.com/ubiquity/ubiquity-dollar,73a20d1caa65561cc2de02cc215b71467d7f23d7,docs: add Dollar mint excess docs,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,e46a6e5c863d5ccf61b572ff5ce16a83668f9b0a,add fix for lend,False,False
https://github.com/pangolindex/exchange-contracts,d1c2fd10e19f407d9e3d6f5aae78870ff7a24bcd,add no zero address check when setting beneficiary,True,False
https://github.com/pangolindex/exchange-contracts,ebfa3b24d6106952884315574dee842381c9d559,add zap router with tests,False,False
https://github.com/ubiquity/ubiquity-dollar,cbfcd4b6fd3bc9092ccb8e87f832c7e9825d4c1d,refactor: remove token symbols in UbiquityCreditToken,False,False
https://github.com/euler-xyz/ethereum-vault-connector,0682dc0075a3e9b18fd01e536235fe90fc8f9c93,prettier run,False,False
https://github.com/nimbusplatformorg/nim-smartcontract,b59e1f98afb3cac9e7dee967101ec0bf7ad75975,Fix typo,False,False
https://github.com/ubiquity/ubiquity-dollar,edf5f533467baa5ab7defe2b4b5180fa47724cdb,refactor(DiamondTestSetup): rename IAccessControl to accessControlFacet,False,False
https://github.com/ubiquity/ubiquity-dollar,c3bad1683d692c25fc1e83ab0b077617c656869a,feat: added mock function,False,False
https://github.com/ubiquity/ubiquity-dollar,abbb58606310f92893beacc02cc694bed25e3398,test: upgrade to facet,False,False
https://github.com/pangolindex/exchange-contracts,062715c3d04e8d0302c5df6ed28ae62c0eabbcdc,rename JointTreasury to RevenueDistributor,False,False
https://github.com/pangolindex/exchange-contracts,21362b6f6677ec2aaf6125bc43e4cb2a15f323cf,use storage for struct,False,False
https://github.com/fei-protocol/tribe-turbo,5653d70bfb7d59473fa29827b333480b1af36022,♻️ Cleanup,False,False
https://github.com/ubiquity/ubiquity-dollar,cf42488d080316c79c4e2ba49c51da6f30793f59,feat: version upgrade,False,False
https://github.com/pangolindex/exchange-contracts,03283aa3caa2da67ed12f60472ff5e641753edee,add fee collector,False,False
https://github.com/pangolindex/exchange-contracts,b93835964052cb656ea632f3aad8756ae6b7a133,"Added Hardhat

Added hardhat files to help deploy and test.",False,False
https://github.com/euler-xyz/ethereum-vault-connector,37bc56dad35073ffda445b7aaa1efc4abe5483a6,"fix: formatting, fuzzing",False,False
https://github.com/pangolindex/exchange-contracts,aafdb2a160fd77ec9b643dc624639e05c8b91a5c,Store protocol fees in router,False,False
